system,replicate,frame,time_us,parent_n_nodes,parent_n_edges,parent_edge_density,parent_mean_partner_number,parent_largest_component_fraction,parent_free_chain_fraction,MED1_parent_mean_partner_number,OCT4_parent_mean_partner_number,block_n_nodes,block_n_eligible_external_pairs,block_n_edges,block_edge_density,block_mean_partner_number,block_largest_component_fraction,continuity_block_n_edges,continuity_block_n_covalent_edges,continuity_block_largest_component_fraction,continuity_block_residue_LCC_fraction,cross_parent_residue_contacts_per_100_residues,MED1_cross_parent_contact_incidences_per_100_residues,OCT4_cross_parent_contact_incidences_per_100_residues,n_sibling_MED1_fragment_edges_excluded,n_sibling_MED1_residue_pairs_excluded,DNA_direct_MED1_parent_count,DNA_direct_OCT4_parent_count,DNA_linked_physical_fraction,DNA_direct_physical_fraction,DNA_second_physical_fraction,DNA_third_plus_physical_fraction,DNA_linked_residue_fraction,DNA_direct_residue_fraction,DNA_second_residue_fraction,DNA_third_plus_residue_fraction,DNA_linked_parent_fraction,DNA_direct_parent_fraction,DNA_second_parent_fraction,DNA_third_plus_parent_fraction,DNA_linked_bead_all_count,DNA_linked_bead_all_total_weight,DNA_linked_bead_all_mean_nm,DNA_linked_bead_all_q90_nm,DNA_linked_bead_OCT4_count,DNA_linked_bead_OCT4_total_weight,DNA_linked_bead_OCT4_mean_nm,DNA_linked_bead_OCT4_q90_nm,DNA_linked_bead_MED1_count,DNA_linked_bead_MED1_total_weight,DNA_linked_bead_MED1_mean_nm,DNA_linked_bead_MED1_q90_nm,DNA_linked_parent_weighted_bead_all_count,DNA_linked_parent_weighted_bead_all_total_weight,DNA_linked_parent_weighted_bead_all_mean_nm,DNA_linked_parent_weighted_bead_all_q90_nm,DNA_linked_parent_weighted_bead_OCT4_count,DNA_linked_parent_weighted_bead_OCT4_total_weight,DNA_linked_parent_weighted_bead_OCT4_mean_nm,DNA_linked_parent_weighted_bead_OCT4_q90_nm,DNA_linked_parent_weighted_bead_MED1_count,DNA_linked_parent_weighted_bead_MED1_total_weight,DNA_linked_parent_weighted_bead_MED1_mean_nm,DNA_linked_parent_weighted_bead_MED1_q90_nm,DNA_linked_physical_chain_com_all_count,DNA_linked_physical_chain_com_all_total_weight,DNA_linked_physical_chain_com_all_mean_nm,DNA_linked_physical_chain_com_all_q90_nm,DNA_linked_physical_chain_com_OCT4_count,DNA_linked_physical_chain_com_OCT4_total_weight,DNA_linked_physical_chain_com_OCT4_mean_nm,DNA_linked_physical_chain_com_OCT4_q90_nm,DNA_linked_physical_chain_com_MED1_count,DNA_linked_physical_chain_com_MED1_total_weight,DNA_linked_physical_chain_com_MED1_mean_nm,DNA_linked_physical_chain_com_MED1_q90_nm,DNA_linked_block_com_all_count,DNA_linked_block_com_all_total_weight,DNA_linked_block_com_all_mean_nm,DNA_linked_block_com_all_q90_nm,DNA_linked_block_com_OCT4_count,DNA_linked_block_com_OCT4_total_weight,DNA_linked_block_com_OCT4_mean_nm,DNA_linked_block_com_OCT4_q90_nm,DNA_linked_block_com_MED1_count,DNA_linked_block_com_MED1_total_weight,DNA_linked_block_com_MED1_mean_nm,DNA_linked_block_com_MED1_q90_nm
M20O80D1,work-2,2701,2.701,100,154.0,0.0311111111111111,3.08,0.47,0.21,4.4,2.75,160,12600.0,174.0,0.0138095238095238,2.175,0.3,234,60,0.425,0.4214995034756703,53.0188679245283,49.36748893105629,168.25694444444446,0,0,6.0,25.0,0.47,0.31,0.11,0.05,0.4214995034756703,0.3059582919563058,0.0857497517378351,0.0297914597815292,0.47,0.31,0.11,0.05,25467.0,25467.0,12.99462689611806,29.71711046452005,14400.0,14400.0,10.6742796945662,29.314116876523613,11067.0,11067.0,16.01378291873908,31.242812315392985,25467.0,47.0,11.469524855613225,29.44935370823114,14400.0,40.0,10.6742796945662,29.318650193997385,11067.0,6.999999999999999,16.01378291873908,31.242812315392985,47.0,47.0,10.397255227006395,29.15537041668616,40.0,40.0,9.65629122278742,29.15537041668616,7.0,7.0,14.631335251114844,27.063341694808067,68.0,68.0,12.075150993513668,30.61604591111675,40.0,40.0,9.65629122278742,29.15537041668616,28.0,28.0,15.53066495169402,31.0554171023046
M20O80D1,work-2,2801,2.801,100,130.0,0.0262626262626262,2.6,0.4,0.26,3.8,2.3,160,12600.0,154.0,0.0122222222222222,1.925,0.24375,214,60,0.41875,0.4202085402184707,48.968884475339294,49.50347881087919,151.11458333333334,0,0,6.0,25.0,0.4,0.31,0.05,0.04,0.4202085402184707,0.3059582919563058,0.0702085402184707,0.0440417080436941,0.4,0.31,0.05,0.04,25389.0,25389.0,14.19563128831379,33.66286734185988,11160.0,11160.0,8.646212947821095,27.555260905984092,14229.0,14229.0,18.548116261249238,35.14725882100537,25389.0,40.0,10.874141193342428,29.78389794858472,11160.0,31.000000000000004,8.646212947821095,27.555260905984092,14229.0,8.999999999999996,18.548116261249245,35.14725882100537,40.0,40.0,9.463812599857343,26.98256373792096,31.0,31.0,7.310607802953571,25.906435372504557,9.0,9.0,16.88040690030367,31.50493144541921,67.0,67.0,13.081317691633288,34.04289717321362,31.0,31.0,7.310607802953571,25.906435372504557,36.0,36.0,18.05054009577416,35.63359471741901
M20O80D1,work-2,2901,2.901,100,141.0,0.0284848484848484,2.82,0.38,0.21,4.45,2.4125,160,12600.0,184.0,0.0146031746031746,2.3,0.28125,244,60,0.3875,0.3880834160873883,53.09665673618007,64.9146110056926,151.51388888888889,0,0,6.0,24.0,0.38,0.3,0.04,0.04,0.3880834160873883,0.3,0.0440417080436941,0.0440417080436941,0.38,0.3,0.04,0.04,23448.0,23448.0,11.986413970292617,30.05803207954032,10800.0,10800.0,7.60218535329029,22.99055468511926,12648.0,12648.0,15.730062694488154,30.95935957505411,23448.0,38.0,9.31331742512142,28.15545447991505,10800.0,30.0,7.60218535329029,22.99055468511926,12648.0,7.999999999999997,15.73006269448816,30.95935957505411,38.0,38.0,7.828004487668562,26.31354040131821,30.0,30.0,6.347734030622126,17.85052653109081,8.0,8.0,13.379018701592706,26.31354040131821,62.0,62.0,10.851412357747378,26.7977663147328,30.0,30.0,6.347734030622126,17.85052653109081,32.0,32.0,15.073610789427304,26.7977663147328
M20O80D1,work-2,3001,3.001,100,129.0,0.026060606060606,2.58,0.42,0.22,3.75,2.2875,160,12600.0,155.0,0.0123015873015873,1.9375,0.3,215,60,0.4125,0.4119165839126117,48.40946706388613,45.93611638203669,152.68402777777777,0,0,6.0,24.0,0.42,0.3,0.08,0.04,0.4119165839126117,0.3,0.0678748758689175,0.0440417080436941,0.42,0.3,0.08,0.04,24888.0,24888.0,12.150817896813836,27.49788136435358,12240.0,12240.0,8.308454112573923,22.17166407724153,12648.0,12648.0,15.869234462207304,31.627006820766844,24888.0,42.00000000000001,9.748602750599328,24.23309399293252,12240.0,33.99999999999999,8.308454112573926,22.179333345064705,12648.0,7.999999999999997,15.869234462207308,31.627006820766844,42.0,42.0,8.459311946906466,21.298783936466,34.0,34.0,7.117838735022214,21.298783936466,8.0,8.0,14.160573097414536,35.42230553151027,66.0,66.0,11.148698597857422,27.610787731372348,34.0,34.0,7.117838735022214,21.298783936466,32.0,32.0,15.431487202119833,29.08950085833188
M20O80D1,work-2,3101,3.101,100,122.0,0.0246464646464646,2.44,0.38,0.26,3.3,2.225,160,12600.0,147.0,0.0116666666666666,1.8375,0.2875,207,60,0.3875,0.3880834160873883,43.99536577292288,43.79822896900696,136.51041666666666,0,0,6.0,25.0,0.38,0.31,0.05,0.02,0.3880834160873883,0.3059582919563058,0.05,0.0321251241310824,0.38,0.31,0.05,0.02,23448.0,23448.0,11.334148341280168,24.745981431260574,10800.0,10800.0,6.352530849130911,15.509753799515057,12648.0,12648.0,15.58790141806795,27.22990898903473,23448.0,38.0,8.296819389959763,20.075814962248515,10800.0,30.0,6.352530849130913,15.509753799515057,12648.0,7.999999999999997,15.587901418067956,27.22990898903473,38.0,38.0,7.064278868665731,18.814087804689425,30.0,30.0,4.956807909749017,10.294536278449064,8.0,8.0,14.967294964603411,31.61159886680197,62.0,62.0,10.178967144019207,23.51675323471131,30.0,30.0,4.956807909749017,10.294536278449064,32.0,32.0,15.07474142614752,26.753625651436145
M20O80D1,work-2,3201,3.201,100,126.0,0.0254545454545454,2.52,0.49,0.28,4.1,2.125,160,12600.0,159.0,0.0126190476190476,1.9875,0.36875,219,60,0.49375,0.4940417080436941,56.37371731214829,69.12713472485768,160.63888888888889,0,0,6.0,23.0,0.49,0.29,0.1,0.1,0.4940417080436941,0.2940417080436941,0.0797914597815293,0.1202085402184707,0.49,0.29,0.1,0.1,29850.0,29850.0,14.908915666810476,31.05343969334267,14040.0,14040.0,10.498515633842937,27.53463350646547,15810.0,15810.0,18.82555174921809,33.084206324987754,29850.0,49.0,12.197910759429702,28.974538507622544,14040.0,38.99999999999999,10.498515633842942,27.535544146304456,15810.0,10.0,18.82555174921809,33.084206324987754,49.0,49.0,10.890608898172058,29.43642589068836,39.0,39.0,9.36922906106786,27.59873448211393,10.0,10.0,16.82399026287844,29.43642589068836,79.0,79.0,13.881309067309656,30.15775070305096,39.0,39.0,9.36922906106786,27.59873448211393,40.0,40.0,18.28058707339541,30.37115802124394
M20O80D1,work-2,3301,3.301,100,126.0,0.0254545454545454,2.52,0.51,0.26,3.9,2.175,160,12600.0,145.0,0.0115079365079365,1.8125,0.2625,205,60,0.5625,0.5665839126117179,48.00562727573651,48.94054395951929,147.69097222222223,0,0,6.0,25.0,0.51,0.31,0.1,0.1,0.5665839126117179,0.3059582919563058,0.0797914597815293,0.1808341608738828,0.51,0.31,0.1,0.1,34233.0,34233.0,23.38734702604164,49.02779579334658,13680.0,13680.0,12.057596596000494,40.85854248437832,20553.0,20553.0,30.928386576616397,51.08464185075941,34233.0,50.99999999999999,16.86779796360847,45.167875467714495,13680.0,37.99999999999999,12.057596596000495,40.87119312592535,20553.0,12.999999999999998,30.928386576616397,51.08464185075941,51.0,51.0,15.911237507701616,47.808034521852285,38.0,38.0,10.94310035859292,41.29898957969559,13.0,13.0,30.43348455894241,48.81432507363882,90.0,90.0,22.49241532277978,48.57428538312655,38.0,38.0,10.94310035859292,41.29898957969559,52.0,52.0,30.932299335070176,49.78931973851991
M20O80D1,work-2,3401,3.401,100,146.0,0.0294949494949494,2.92,0.56,0.23,4.5,2.525,160,12600.0,174.0,0.0138095238095238,2.175,0.24375,234,60,0.575,0.5761668321747766,50.73320092684541,48.85515496521189,159.22916666666666,0,0,6.0,26.0,0.56,0.32,0.09,0.15,0.5761668321747766,0.3119165839126117,0.0940417080436941,0.1702085402184707,0.56,0.32,0.09,0.15,34812.0,34812.0,22.72122768640071,43.359085068502594,15840.0,15840.0,16.320783320625388,39.23909042485574,18972.0,18972.0,28.065052204315585,44.63870129343423,34812.0,56.0,18.83741236713043,41.42357741017472,15840.0,43.99999999999999,16.320783320625395,39.24224105369794,18972.0,11.999999999999998,28.065052204315588,44.63870129343423,56.0,56.0,18.215367326220782,42.11186188041846,44.0,44.0,15.429051246318096,38.43528994479207,12.0,12.0,28.431859619197308,45.75543989684523,92.0,92.0,21.913527375448105,43.32878036513907,44.0,44.0,15.429051246318096,38.43528994479207,48.0,48.0,27.85763049381728,44.21686360919592
M20O80D1,work-2,3501,3.501,100,132.0,0.0266666666666666,2.64,0.42,0.22,4.2,2.25,160,12600.0,162.0,0.0128571428571428,2.025,0.325,222,60,0.39375,0.391708043694141,50.80767957629924,43.323845667299175,165.61458333333334,0,0,6.0,24.0,0.42,0.3,0.08,0.04,0.391708043694141,0.3,0.0678748758689175,0.0238331678252234,0.42,0.3,0.08,0.04,23667.0,23667.0,12.515609528756896,27.047623876189284,12600.0,12600.0,9.353683255900798,23.984342438046856,11067.0,11067.0,16.115525588934617,28.783695230286757,23667.0,42.0,10.4806569780731,25.46816221216607,12600.0,35.0,9.353683255900798,23.98671334715966,11067.0,6.999999999999999,16.11552558893462,28.783695230286757,42.0,42.0,9.178065788456564,22.861466183106334,35.0,35.0,8.156250781055387,22.881897868268425,7.0,7.0,14.287140825462446,20.97019649914896,63.0,63.0,11.446099092385449,25.92219563466222,35.0,35.0,8.156250781055387,22.881897868268425,28.0,28.0,15.55840948154803,27.45318190209982
M20O80D1,work-2,3601,3.601,100,160.0,0.0323232323232323,3.2,0.42,0.18,5.2,2.7,160,12600.0,191.0,0.0151587301587301,2.3875,0.2875,251,60,0.4125,0.4119165839126117,50.422045680238334,47.72928526249209,159.15972222222223,0,0,7.0,26.0,0.42,0.33,0.08,0.01,0.4119165839126117,0.3380834160873883,0.0678748758689175,0.0059582919563058,0.42,0.33,0.08,0.01,24888.0,24888.0,11.29971838080358,24.37906984974324,12240.0,12240.0,7.039784308211229,19.250182330250123,12648.0,12648.0,15.422235225247787,26.78988565959987,24888.0,42.00000000000001,8.636441625742002,21.410463100018237,12240.0,33.99999999999999,7.039784308211231,19.250401206776168,12648.0,7.999999999999997,15.42223522524779,26.78988565959987,42.0,42.0,7.312767264843579,19.94094669443681,34.0,34.0,5.729680478330886,19.94094669443681,8.0,8.0,14.040886107522528,21.567697821555736,66.0,66.0,10.181560878734912,24.367016149161184,34.0,34.0,5.729680478330886,19.94094669443681,32.0,32.0,14.911683804164191,25.535205660847254
M20O80D1,work-2,3701,3.701,100,132.0,0.0266666666666666,2.64,0.47,0.31,3.85,2.3375,160,12600.0,158.0,0.0125396825396825,1.975,0.3125,218,60,0.48125,0.4821251241310824,46.59549817941079,40.575585072738775,150.95833333333334,0,0,6.0,26.0,0.47,0.32,0.09,0.06,0.4821251241310824,0.3119165839126117,0.1142502482621648,0.0559582919563058,0.47,0.32,0.09,0.06,29130.0,29130.0,15.811279637963546,37.16228629462308,13320.0,13320.0,9.449101402248187,31.66247445384638,15810.0,15810.0,21.17144498266491,41.268812377433285,29130.0,47.0,11.943217057656002,34.65708153889394,13320.0,37.0,9.449101402248187,31.69222381440568,15810.0,10.0,21.171444982664912,41.268812377433285,47.0,47.0,10.756741498160514,33.34157446239647,37.0,37.0,8.320839321663106,33.34157446239647,10.0,10.0,19.76957955120092,30.69638408644869,77.0,77.0,14.820268815407728,36.20931026353653,37.0,37.0,8.320839321663106,33.34157446239647,40.0,40.0,20.832241097121496,39.02831444902565
M20O80D1,work-2,3801,3.801,100,129.0,0.026060606060606,2.58,0.4,0.24,4.0,2.225,160,12600.0,149.0,0.0118253968253968,1.8625,0.25,209,60,0.4,0.4,43.147964250248265,36.94813409234661,140.47569444444446,0,0,6.0,23.0,0.4,0.29,0.07,0.04,0.4,0.2940417080436941,0.041708043694141,0.0642502482621648,0.4,0.29,0.07,0.04,24168.0,24168.0,12.312659414343692,28.40437761928628,11520.0,11520.0,6.445133695219642,12.971736393784711,12648.0,12648.0,17.65689536345099,31.086211320471048,24168.0,39.99999999999999,8.687486028865912,21.293468125720796,11520.0,32.0,6.445133695219641,12.971736393784711,12648.0,7.999999999999997,17.656895363450996,31.086211320471048,40.0,40.0,7.488248025748355,16.809885571898608,32.0,32.0,5.200190223813195,11.281770363777538,8.0,8.0,16.640479233489,34.36421925894894,64.0,64.0,11.23555114685306,27.09016865009165,32.0,32.0,5.200190223813195,11.281770363777538,32.0,32.0,17.27091206989293,30.58342944618663
M20O80D1,work-2,3901,3.901,100,154.0,0.0311111111111111,3.08,0.61,0.29,5.1,2.575,160,12600.0,180.0,0.0142857142857142,2.25,0.3125,240,60,0.7,0.7070009930486594,46.83217477656405,49.76280834914611,141.86458333333334,0,0,7.0,24.0,0.61,0.31,0.1,0.2,0.7070009930486594,0.3261668321747765,0.1,0.2808341608738828,0.61,0.31,0.1,0.2,42717.0,42717.0,20.5124251053324,41.52243989064272,15840.0,15840.0,14.056882236148232,38.45707035387223,26877.0,26877.0,24.31700891483037,42.6899778014929,42717.0,61.0,16.91626180233834,39.80015162053229,15840.0,43.99999999999999,14.05688223614824,38.45966297655004,26877.0,17.0,24.31700891483038,42.6899778014929,61.0,61.0,16.35133860202064,40.03680666261601,44.0,44.0,13.203188178792631,39.586520695424326,17.0,17.0,24.49949263861077,42.12810458889888,112.0,112.0,19.814931291246264,41.43477577334864,44.0,44.0,13.203188178792631,39.586520695424326,68.0,68.0,24.0931180110692,43.00636527549834
M20O80D1,work-2,4001,4.001,100,153.0,0.0309090909090909,3.06,0.41,0.26,5.05,2.5625,160,12600.0,184.0,0.0146031746031746,2.3,0.325,244,60,0.425,0.4261668321747766,46.84707050645481,51.64452877925363,139.86111111111111,0,0,6.0,25.0,0.41,0.31,0.07,0.03,0.4261668321747766,0.3059582919563058,0.1023336643495531,0.0178748758689175,0.41,0.31,0.07,0.03,25749.0,25749.0,13.4765872518025,30.847911051601564,11520.0,11520.0,8.09272161585306,24.37314581113043,14229.0,14229.0,17.835441150610396,33.25628410131028,25749.0,41.0,10.23136736738516,26.597506713783677,11520.0,32.0,8.092721615853062,24.37314581113043,14229.0,8.999999999999996,17.835441150610407,33.25628410131028,41.0,41.0,8.876120580618968,24.9743288199534,32.0,32.0,6.798443518205408,24.503987408327635,9.0,9.0,16.263416802533854,27.130811817638897,68.0,68.0,12.465168241450003,30.270010580323707,32.0,32.0,6.798443518205408,24.503987408327635,36.0,36.0,17.502256884334088,33.02125215999347
M20O80D1,work-2,4101,4.101,100,135.0,0.0272727272727272,2.7,0.47,0.26,4.0,2.375,160,12600.0,168.0,0.0133333333333333,2.1,0.3625,228,60,0.48125,0.4821251241310824,52.83018867924528,44.99367488931056,172.26736111111111,0,0,6.0,26.0,0.47,0.32,0.1,0.05,0.4821251241310824,0.3119165839126117,0.1404170804369414,0.0297914597815292,0.47,0.32,0.1,0.05,29130.0,29130.0,12.848167649103685,27.110101885761875,13320.0,13320.0,9.07405904433483,22.6837212939658,15810.0,15810.0,16.027872052362447,29.0701645052815,29130.0,47.0,10.553593726893896,24.972133182481244,13320.0,37.0,9.074059044334827,22.68439357147304,15810.0,10.0,16.027872052362447,29.0701645052815,47.0,47.0,9.290224285264056,23.676206914834776,37.0,37.0,7.889687492771182,23.676206914834776,10.0,10.0,14.472210417487693,22.91344871067049,77.0,77.0,11.895149210173203,26.585126233441542,37.0,37.0,7.889687492771182,23.676206914834776,40.0,40.0,15.600201298770076,27.776540092931025
M20O80D1,work-2,4201,4.2010000000000005,100,145.0,0.0292929292929292,2.9,0.49,0.29,3.95,2.6375,160,12600.0,186.0,0.0147619047619047,2.325,0.38125,246,60,0.5125,0.5142502482621648,53.90433631247931,57.118912080961415,163.46180555555554,0,0,6.0,28.0,0.49,0.34,0.09,0.06,0.5142502482621648,0.3238331678252234,0.0738331678252234,0.1165839126117179,0.49,0.34,0.09,0.06,31071.0,31071.0,13.143530225718452,27.453601166233483,13680.0,13680.0,7.031525578057127,15.501913288063273,17391.0,17391.0,17.951317217841208,30.61506124190588,31071.0,48.99999999999999,9.482907374743352,24.01589031448996,13680.0,37.99999999999999,7.031525578057129,15.50910826572754,17391.0,10.999999999999998,17.951317217841215,30.61506124190588,49.0,49.0,7.973783659927408,21.175993114864035,38.0,38.0,5.590504392599045,15.498807395731276,11.0,11.0,16.206930219789026,24.408496338128145,82.0,82.0,11.9535259858396,25.222866026170063,38.0,38.0,5.590504392599045,15.498807395731276,44.0,44.0,17.448862816365533,29.068232215314293
M20O80D1,work-2,4301,4.301,100,133.0,0.0268686868686868,2.66,0.43,0.3,3.6,2.425,160,12600.0,161.0,0.0127777777777777,2.0125,0.30625,221,60,0.4375,0.4380834160873882,50.6140350877193,48.96584440227704,158.60763888888889,0,0,7.0,27.0,0.43,0.34,0.08,0.01,0.4380834160873882,0.3440417080436941,0.0880834160873882,0.0059582919563058,0.43,0.34,0.08,0.01,26469.0,26469.0,11.697413533932544,29.280697688931102,12240.0,12240.0,5.884386663745917,12.30815400648654,14229.0,14229.0,16.69786675559846,34.04865671056388,26469.0,42.99999999999999,8.147673194598775,17.76238138652996,12240.0,33.99999999999999,5.884386663745917,12.312499221514416,14229.0,8.999999999999996,16.697866755598472,34.04865671056388,43.0,43.0,6.852738768184264,13.297506954988773,34.0,34.0,4.538467449155295,11.217335418033247,9.0,9.0,15.595541528960371,38.01836832038351,70.0,70.0,10.526284953746414,27.305089441566757,34.0,34.0,4.538467449155295,11.217335418033247,36.0,36.0,16.181445930304694,33.836259557153674
M20O80D1,work-2,4401,4.401,100,142.0,0.0286868686868686,2.84,0.49,0.22,3.95,2.5625,160,12600.0,160.0,0.0126984126984126,2.0,0.29375,220,60,0.53125,0.5344587884806355,44.0383978814962,39.38013915243517,141.54166666666666,0,0,6.0,27.0,0.49,0.33,0.07,0.09,0.5344587884806355,0.3178748758689175,0.1023336643495531,0.1142502482621648,0.49,0.33,0.07,0.09,32292.0,32292.0,19.428441039903124,49.715327156436594,13320.0,13320.0,13.224107649770126,48.21944149475719,18972.0,18972.0,23.784424634493657,50.301111027961454,32292.0,48.99999999999999,15.810307727661607,49.04553589398179,13320.0,37.0,13.224107649770126,48.22564658714747,18972.0,11.999999999999998,23.784424634493654,50.301111027961454,49.0,49.0,14.793734380865612,50.67883040758967,37.0,37.0,12.06593280313371,49.74493530654528,12.0,12.0,23.20445591220565,50.7111437361247,85.0,85.0,18.497017686348386,50.12448374547285,37.0,37.0,12.06593280313371,49.74493530654528,48.0,48.0,23.45431228382636,50.46307831608387
M20O80D1,work-2,4501,4.501,100,169.0,0.0341414141414141,3.38,0.63,0.16,4.7,3.05,160,12600.0,198.0,0.0157142857142857,2.475,0.325,258,60,0.675,0.6785004965243296,55.63389606090698,53.007590132827325,175.23263888888889,0,0,7.0,29.0,0.63,0.36,0.12,0.15,0.6785004965243296,0.3559582919563058,0.1119165839126117,0.2106256206554121,0.63,0.36,0.12,0.15,40995.0,40995.0,20.47919148213014,41.20949035915761,17280.0,17280.0,13.883588844871756,37.3372104964156,23715.0,23715.0,25.28509549106225,43.23179748540638,40995.0,63.0,16.598233284440923,38.849620624045166,17280.0,48.0,13.883588844871758,37.3382805603911,23715.0,14.999999999999998,25.28509549106225,43.23179748540638,63.0,63.0,15.728052664759176,38.31063468416883,48.0,48.0,12.873101662715506,37.82825985886864,15.0,15.0,24.86389587129892,41.03673654870615,108.0,108.0,19.501516083677785,40.0153120821572,48.0,48.0,12.873101662715506,37.82825985886864,60.0,60.0,24.80424762044762,42.0571877039581
M20O80D1,work-2,4601,4.601,100,154.0,0.0311111111111111,3.08,0.45,0.19,3.6,2.95,160,12600.0,176.0,0.0139682539682539,2.2,0.3,236,60,0.45,0.45,53.49718636213174,45.87919038583176,174.09375,0,0,6.0,29.0,0.45,0.35,0.07,0.03,0.45,0.3297914597815293,0.0821251241310824,0.0380834160873882,0.45,0.35,0.07,0.03,27189.0,27189.0,13.37913806927986,30.69775342662081,12960.0,12960.0,7.077029929942248,14.066665895333903,14229.0,14229.0,19.119198613648084,32.67590336213992,27189.0,44.99999999999999,9.48546366668342,28.11538475216142,12960.0,36.0,7.077029929942248,14.088562950023316,14229.0,8.999999999999996,19.11919861364809,32.67590336213992,45.0,45.0,8.071229865650583,26.15177697867699,36.0,36.0,5.68340027481899,12.94321856549182,9.0,9.0,17.622548228976953,27.065509874454552,72.0,72.0,12.093080697158184,29.771479856188705,36.0,36.0,5.68340027481899,12.94321856549182,36.0,36.0,18.50276111949738,32.773153748794904
M20O80D1,work-2,4701,4.7010000000000005,100,147.0,0.0296969696969696,2.94,0.62,0.2,4.0,2.675,160,12600.0,167.0,0.0132539682539682,2.0875,0.36875,227,60,0.66875,0.6725422045680238,50.1704733531943,39.54142947501581,167.09375,0,0,6.0,30.0,0.62,0.36,0.08,0.18,0.6725422045680238,0.3357497517378351,0.0880834160873882,0.2487090367428004,0.62,0.36,0.08,0.18,40635.0,40635.0,18.152247957156995,35.598463734920024,16920.0,16920.0,11.30717220317146,29.72611020613336,23715.0,23715.0,23.03602117062675,39.13629896188432,40635.0,61.99999999999999,14.144796953362258,32.25314477493778,16920.0,46.99999999999999,11.307172203171469,29.73507594292376,23715.0,14.999999999999998,23.03602117062675,39.13629896188432,62.0,62.0,13.256987233672271,31.66395535667232,47.0,47.0,10.484063778007451,29.854184825594483,15.0,15.0,21.94548072808869,35.393680515693084,107.0,107.0,17.375344987628885,37.26334184849713,47.0,47.0,10.484063778007451,29.854184825594483,60.0,60.0,22.773515268499008,38.916770185557056
M20O80D1,work-2,4801,4.801,100,152.0,0.0307070707070707,3.04,0.62,0.26,4.0,2.8,160,12600.0,173.0,0.0137301587301587,2.1625,0.3625,233,60,0.66875,0.6725422045680238,48.43925852366766,41.30613535736875,157.89236111111111,0,0,7.0,28.0,0.62,0.35,0.16,0.11,0.6725422045680238,0.35,0.1559582919563058,0.1665839126117179,0.62,0.35,0.16,0.11,40635.0,40635.0,20.234779321943275,38.77835577245183,16920.0,16920.0,12.346289851727478,36.18307172722738,23715.0,23715.0,25.862999513216774,39.10002796598163,40635.0,61.99999999999999,15.616461544023275,38.233021484939535,16920.0,46.99999999999999,12.346289851727482,36.18342853582726,23715.0,14.999999999999998,25.862999513216785,39.10002796598163,62.0,62.0,14.88800363710534,38.801444799575485,47.0,47.0,11.29525340131737,36.18703801156357,15.0,15.0,26.14528770924097,39.64496426792231,107.0,107.0,19.4593768961456,38.93361095058235,47.0,47.0,11.29525340131737,36.18703801156357,60.0,60.0,25.854606967094377,39.28616090009898
M20O80D1,work-2,4901,4.901,100,155.0,0.0313131313131313,3.1,0.55,0.21,3.5,3.0,160,12600.0,170.0,0.0134920634920634,2.125,0.26875,230,60,0.56875,0.5702085402184707,52.98907646474677,40.7337128399747,177.61111111111111,0,0,5.0,30.0,0.55,0.35,0.08,0.12,0.5702085402184707,0.3095829195630586,0.1082919563058589,0.1523336643495531,0.55,0.35,0.08,0.12,34452.0,34452.0,17.109911749430466,35.1654772520561,15480.0,15480.0,10.68043764548383,29.20276760233796,18972.0,18972.0,22.355972213751254,37.93604291154503,34452.0,54.99999999999999,13.227827005833092,31.571157941154837,15480.0,42.99999999999999,10.680437645483837,29.205116223861268,18972.0,11.999999999999998,22.35597221375126,37.93604291154503,55.0,55.0,12.258535701138191,31.40503715514941,43.0,43.0,9.412207631356948,28.58737631020021,12.0,12.0,22.45787795118765,34.92042766776296,91.0,91.0,16.19232723060742,33.160118194171545,43.0,43.0,9.412207631356948,28.58737631020021,48.0,48.0,22.26618437160264,39.02380928399173
M50O0D1,work-2,1001,1.001,50,124.0,0.1012244897959183,4.96,1.0,0.0,4.96,,200,19600.0,226.0,0.0115306122448979,2.26,0.62,376,150,1.0,1.0,26.95382669196711,53.90765338393422,,0,0,18.0,0.0,1.0,0.36,0.42,0.22,1.0,0.36,0.42,0.22,1.0,0.36,0.42,0.22,79050.0,79050.0,21.77839480015927,33.72461481581996,0.0,0.0,,,79050.0,79050.0,21.77839480015927,33.72461481581996,79050.0,50.0,21.778394800159276,33.72461481581996,0.0,0.0,,,79050.0,50.0,21.778394800159276,33.72461481581996,50.0,50.0,20.63514126457305,29.15126705839664,0.0,0.0,,,50.0,50.0,20.63514126457305,29.15126705839664,200.0,200.0,21.460656423749985,33.426097227682895,0.0,0.0,,,200.0,200.0,21.460656423749985,33.426097227682895
