replicate,system,frame,time_us,box_nm,n_MED1_sequence_equivalents,n_MED1_physical_chains,n_OCT4,n_DNA,n_physical_proteins,direct_largest_protein_fraction,augmented_largest_protein_fraction,DNA_component_protein_fraction,DNA_component_MED1,DNA_component_OCT4,n_PP_edges,PP_edge_density,OO_contact_probability,MM_contact_probability,OM_contact_probability,OD_contact_probability,MD_contact_probability,OCT4_mean_degree,MED1_mean_degree,DNA_mean_degree,OCT4_fraction_contacting_DNA,MED1_fraction_contacting_DNA,DNA_Rg_nm,DNA_Ree_nm,DNA_asphericity,DNA_fraction_beads_contacting_OCT4,DNA_fraction_beads_contacting_MED1,DNA_fraction_beads_contacting_any_protein,N_OCT4_molecules_contacting_DNA,N_MED1_molecules_contacting_DNA
work,M5O95,4401,4.401,79.020236,5,5,95,0,100,0.1,0.1,,,,64,0.0129292929292929,0.0114221724524076,0.0,0.0273684210526315,,,1.2105263157894737,2.6,,0.0,0.0,,,,,,,,
work,M5O95,4501,4.501,79.020236,5,5,95,0,100,0.17,0.17,,,,69,0.0139393939393939,0.0111982082866741,0.1,0.0378947368421052,,,1.2421052631578948,4.0,,0.0,0.0,,,,,,,,
work,M5O95,4601,4.601,79.020236,5,5,95,0,100,0.16,0.16,,,,56,0.0113131313131313,0.0094064949608062,0.1,0.0273684210526315,,,1.0210526315789474,3.0,,0.0,0.0,,,,,,,,
work,M5O95,4701,4.7010000000000005,79.020236,5,5,95,0,100,0.09,0.09,,,,53,0.0107070707070707,0.0096304591265397,0.1,0.0189473684210526,,,1.0,2.2,,0.0,0.0,,,,,,,,
work,M5O95,4801,4.801,79.020236,5,5,95,0,100,0.07,0.07,,,,47,0.0094949494949494,0.0082866741321388,0.1,0.0189473684210526,,,0.8736842105263158,2.2,,0.0,0.0,,,,,,,,
work,M5O95,4901,4.901,79.020236,5,5,95,0,100,0.12,0.12,,,,68,0.0137373737373737,0.0118701007838745,0.1,0.0294736842105263,,,1.263157894736842,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,1001,1.001,79.020236,5,5,95,0,100,0.1,0.1,,,,73,0.0147474747474747,0.0132138857782754,0.0,0.0294736842105263,,,1.3894736842105264,2.8,,0.0,0.0,,,,,,,,
work-1,M5O95,1101,1.101,79.020236,5,5,95,0,100,0.1,0.1,,,,50,0.0101010101010101,0.0085106382978723,0.0,0.0252631578947368,,,0.9263157894736842,2.4,,0.0,0.0,,,,,,,,
work-1,M5O95,1201,1.201,79.020236,5,5,95,0,100,0.08,0.08,,,,48,0.0096969696969696,0.0078387458006718,0.0,0.0273684210526315,,,0.8736842105263158,2.6,,0.0,0.0,,,,,,,,
work-1,M5O95,1301,1.301,79.020236,5,5,95,0,100,0.08,0.08,,,,59,0.0119191919191919,0.0103023516237402,0.0,0.0273684210526315,,,1.105263157894737,2.6,,0.0,0.0,,,,,,,,
work-1,M5O95,1401,1.401,79.020236,5,5,95,0,100,0.07,0.07,,,,74,0.0149494949494949,0.0132138857782754,0.1,0.0294736842105263,,,1.3894736842105264,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,1501,1.501,79.020236,5,5,95,0,100,0.08,0.08,,,,56,0.0113131313131313,0.0089585666293393,0.1,0.031578947368421,,,1.0,3.4,,0.0,0.0,,,,,,,,
work-1,M5O95,1601,1.601,79.020236,5,5,95,0,100,0.12,0.12,,,,57,0.0115151515151515,0.0091825307950727,0.0,0.0336842105263157,,,1.0315789473684212,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,1701,1.701,79.020236,5,5,95,0,100,0.15,0.15,,,,62,0.0125252525252525,0.0109742441209406,0.3,0.0210526315789473,,,1.136842105263158,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,1801,1.801,79.020236,5,5,95,0,100,0.12,0.12,,,,58,0.0117171717171717,0.0096304591265397,0.0,0.031578947368421,,,1.063157894736842,3.0,,0.0,0.0,,,,,,,,
work-1,M5O95,1901,1.901,79.020236,5,5,95,0,100,0.07,0.07,,,,63,0.0127272727272727,0.0109742441209406,0.2,0.0252631578947368,,,1.1578947368421053,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,2001,2.001,79.020236,5,5,95,0,100,0.12,0.12,,,,73,0.0147474747474747,0.0127659574468085,0.0,0.0336842105263157,,,1.368421052631579,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,2101,2.101,79.020236,5,5,95,0,100,0.14,0.14,,,,73,0.0147474747474747,0.0118701007838745,0.1,0.04,,,1.3157894736842106,4.2,,0.0,0.0,,,,,,,,
work-1,M5O95,2201,2.201,79.020236,5,5,95,0,100,0.11,0.11,,,,63,0.0127272727272727,0.0109742441209406,0.1,0.0273684210526315,,,1.168421052631579,3.0,,0.0,0.0,,,,,,,,
work-1,M5O95,2301,2.301,79.020236,5,5,95,0,100,0.09,0.09,,,,46,0.0092929292929292,0.0078387458006718,0.0,0.0231578947368421,,,0.8526315789473684,2.2,,0.0,0.0,,,,,,,,
work-1,M5O95,2401,2.401,79.020236,5,5,95,0,100,0.15,0.15,,,,75,0.0151515151515151,0.012094064949608,0.2,0.04,,,1.3368421052631578,4.6,,0.0,0.0,,,,,,,,
work-1,M5O95,2501,2.501,79.020236,5,5,95,0,100,0.3,0.3,,,,76,0.0153535353535353,0.0123180291153415,0.1,0.0421052631578947,,,1.368421052631579,4.4,,0.0,0.0,,,,,,,,
work-1,M5O95,2601,2.601,79.020236,5,5,95,0,100,0.16,0.16,,,,71,0.0143434343434343,0.0111982082866741,0.4,0.0357894736842105,,,1.231578947368421,5.0,,0.0,0.0,,,,,,,,
work-1,M5O95,2701,2.701,79.020236,5,5,95,0,100,0.1,0.1,,,,60,0.0121212121212121,0.0100783874580067,0.1,0.0294736842105263,,,1.0947368421052632,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,2801,2.801,79.020236,5,5,95,0,100,0.11,0.11,,,,63,0.0127272727272727,0.0114221724524076,0.0,0.0252631578947368,,,1.2,2.4,,0.0,0.0,,,,,,,,
work-1,M5O95,2901,2.901,79.020236,5,5,95,0,100,0.12,0.12,,,,55,0.0111111111111111,0.0094064949608062,0.0,0.0273684210526315,,,1.0210526315789474,2.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3001,3.001,79.020236,5,5,95,0,100,0.08,0.08,,,,54,0.0109090909090909,0.0091825307950727,0.0,0.0273684210526315,,,1.0,2.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3101,3.101,79.020236,5,5,95,0,100,0.08,0.08,,,,59,0.0119191919191919,0.0091825307950727,0.0,0.0378947368421052,,,1.0526315789473684,3.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3201,3.201,79.020236,5,5,95,0,100,0.05,0.05,,,,38,0.0076767676767676,0.0067189249720044,0.0,0.0168421052631578,,,0.7157894736842105,1.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3301,3.301,79.020236,5,5,95,0,100,0.16,0.16,,,,56,0.0113131313131313,0.0091825307950727,0.1,0.0294736842105263,,,1.0105263157894735,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,3401,3.401,79.020236,5,5,95,0,100,0.11,0.11,,,,57,0.0115151515151515,0.0089585666293393,0.1,0.0336842105263157,,,1.0105263157894735,3.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3501,3.501,79.020236,5,5,95,0,100,0.12,0.12,,,,59,0.0119191919191919,0.0089585666293393,0.0,0.04,,,1.0421052631578946,3.8,,0.0,0.0,,,,,,,,
work-1,M5O95,3601,3.601,79.020236,5,5,95,0,100,0.14,0.14,,,,46,0.0092929292929292,0.0069428891377379,0.0,0.031578947368421,,,0.8105263157894737,3.0,,0.0,0.0,,,,,,,,
work-1,M5O95,3701,3.701,79.020236,5,5,95,0,100,0.07,0.07,,,,61,0.0123232323232323,0.011646136618141,0.1,0.0168421052631578,,,1.1789473684210523,2.0,,0.0,0.0,,,,,,,,
work-1,M5O95,3801,3.801,79.020236,5,5,95,0,100,0.16,0.16,,,,65,0.0131313131313131,0.0109742441209406,0.2,0.0294736842105263,,,1.1789473684210523,3.6,,0.0,0.0,,,,,,,,
work-1,M5O95,3901,3.901,79.020236,5,5,95,0,100,0.09,0.09,,,,43,0.0086868686868686,0.0062709966405375,0.1,0.0294736842105263,,,0.7368421052631579,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,4001,4.001,79.020236,5,5,95,0,100,0.14,0.14,,,,49,0.0098989898989898,0.0078387458006718,0.1,0.0273684210526315,,,0.8736842105263158,3.0,,0.0,0.0,,,,,,,,
work-1,M5O95,4101,4.101,79.020236,5,5,95,0,100,0.08,0.08,,,,59,0.0119191919191919,0.0096304591265397,0.0,0.0336842105263157,,,1.0736842105263158,3.2,,0.0,0.0,,,,,,,,
work-1,M5O95,4201,4.2010000000000005,79.020236,5,5,95,0,100,0.1,0.1,,,,57,0.0115151515151515,0.0089585666293393,0.0,0.0357894736842105,,,1.0210526315789474,3.4,,0.0,0.0,,,,,,,,
work-1,M5O95,4301,4.301,79.020236,5,5,95,0,100,0.06,0.06,,,,55,0.0111111111111111,0.0098544232922732,0.1,0.0210526315789473,,,1.0315789473684212,2.4,,0.0,0.0,,,,,,,,
work-1,M5O95,4401,4.401,79.020236,5,5,95,0,100,0.06,0.06,,,,56,0.0113131313131313,0.0098544232922732,0.0,0.0252631578947368,,,1.0526315789473684,2.4,,0.0,0.0,,,,,,,,
work-1,M5O95,4501,4.501,79.020236,5,5,95,0,100,0.1,0.1,,,,57,0.0115151515151515,0.0082866741321388,0.1,0.04,,,0.9789473684210528,4.2,,0.0,0.0,,,,,,,,
work-1,M5O95,4601,4.601,79.020236,5,5,95,0,100,0.07,0.07,,,,58,0.0117171717171717,0.0107502799552071,0.0,0.0210526315789473,,,1.1157894736842104,2.0,,0.0,0.0,,,,,,,,
work-1,M5O95,4701,4.7010000000000005,79.020236,5,5,95,0,100,0.07,0.07,,,,59,0.0119191919191919,0.0103023516237402,0.0,0.0273684210526315,,,1.105263157894737,2.6,,0.0,0.0,,,,,,,,
work-1,M5O95,4801,4.801,79.020236,5,5,95,0,100,0.23,0.23,,,,72,0.0145454545454545,0.0134378499440089,0.0,0.0252631578947368,,,1.3894736842105264,2.4,,0.0,0.0,,,,,,,,
work-1,M5O95,4901,4.901,79.020236,5,5,95,0,100,0.14,0.14,,,,67,0.0135353535353535,0.0123180291153415,0.0,0.0252631578947368,,,1.2842105263157897,2.4,,0.0,0.0,,,,,,,,
work-2,M5O95,1001,1.001,79.020236,5,5,95,0,100,0.06,0.06,,,,44,0.0088888888888888,0.0058230683090705,0.0,0.0378947368421052,,,0.7368421052631579,3.6,,0.0,0.0,,,,,,,,
work-2,M5O95,1101,1.101,79.020236,5,5,95,0,100,0.17,0.17,,,,61,0.0123232323232323,0.0091825307950727,0.1,0.04,,,1.063157894736842,4.2,,0.0,0.0,,,,,,,,
work-2,M5O95,1201,1.201,79.020236,5,5,95,0,100,0.06,0.06,,,,49,0.0098989898989898,0.0085106382978723,0.0,0.0231578947368421,,,0.9157894736842104,2.2,,0.0,0.0,,,,,,,,
work-2,M5O95,1301,1.301,79.020236,5,5,95,0,100,0.11,0.11,,,,60,0.0121212121212121,0.0096304591265397,0.1,0.0336842105263157,,,1.0736842105263158,3.6,,0.0,0.0,,,,,,,,
work-2,M5O95,1401,1.401,79.020236,5,5,95,0,100,0.09,0.09,,,,60,0.0121212121212121,0.0103023516237402,0.1,0.0273684210526315,,,1.105263157894737,3.0,,0.0,0.0,,,,,,,,
work-2,M5O95,1501,1.501,79.020236,5,5,95,0,100,0.1,0.1,,,,75,0.0151515151515151,0.0111982082866741,0.0,0.0526315789473684,,,1.3157894736842106,5.0,,0.0,0.0,,,,,,,,
work-2,M5O95,1601,1.601,79.020236,5,5,95,0,100,0.09,0.09,,,,45,0.009090909090909,0.0071668533034714,0.1,0.0252631578947368,,,0.8,2.8,,0.0,0.0,,,,,,,,
work-2,M5O95,1701,1.701,79.020236,5,5,95,0,100,0.11,0.11,,,,69,0.0139393939393939,0.0114221724524076,0.1,0.0357894736842105,,,1.2526315789473683,3.8,,0.0,0.0,,,,,,,,
work-2,M5O95,1801,1.801,79.020236,5,5,95,0,100,0.1,0.1,,,,64,0.0129292929292929,0.0111982082866741,0.1,0.0273684210526315,,,1.1894736842105262,3.0,,0.0,0.0,,,,,,,,
work-2,M5O95,1901,1.901,79.020236,5,5,95,0,100,0.05,0.05,,,,52,0.0105050505050505,0.0091825307950727,0.0,0.0231578947368421,,,0.9789473684210528,2.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2001,2.001,79.020236,5,5,95,0,100,0.16,0.16,,,,63,0.0127272727272727,0.0100783874580067,0.3,0.031578947368421,,,1.105263157894737,4.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2101,2.101,79.020236,5,5,95,0,100,0.11,0.11,,,,61,0.0123232323232323,0.0100783874580067,0.0,0.0336842105263157,,,1.1157894736842104,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2201,2.201,79.020236,5,5,95,0,100,0.1,0.1,,,,62,0.0125252525252525,0.0114221724524076,0.1,0.0210526315789473,,,1.1789473684210523,2.4,,0.0,0.0,,,,,,,,
work-2,M5O95,2301,2.301,79.020236,5,5,95,0,100,0.12,0.12,,,,61,0.0123232323232323,0.0098544232922732,0.1,0.0336842105263157,,,1.0947368421052632,3.6,,0.0,0.0,,,,,,,,
work-2,M5O95,2401,2.401,79.020236,5,5,95,0,100,0.09,0.09,,,,53,0.0107070707070707,0.0078387458006718,0.1,0.0357894736842105,,,0.9157894736842104,3.8,,0.0,0.0,,,,,,,,
work-2,M5O95,2501,2.501,79.020236,5,5,95,0,100,0.07,0.07,,,,60,0.0121212121212121,0.0098544232922732,0.0,0.0336842105263157,,,1.0947368421052632,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2601,2.601,79.020236,5,5,95,0,100,0.16,0.16,,,,71,0.0143434343434343,0.0111982082866741,0.0,0.0442105263157894,,,1.2736842105263158,4.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2701,2.701,79.020236,5,5,95,0,100,0.09,0.09,,,,59,0.0119191919191919,0.0098544232922732,0.0,0.031578947368421,,,1.0842105263157895,3.0,,0.0,0.0,,,,,,,,
work-2,M5O95,2801,2.801,79.020236,5,5,95,0,100,0.08,0.08,,,,55,0.0111111111111111,0.0098544232922732,0.0,0.0231578947368421,,,1.0421052631578946,2.2,,0.0,0.0,,,,,,,,
work-2,M5O95,2901,2.901,79.020236,5,5,95,0,100,0.08,0.08,,,,50,0.0101010101010101,0.0082866741321388,0.1,0.0252631578947368,,,0.9052631578947368,2.8,,0.0,0.0,,,,,,,,
work-2,M5O95,3001,3.001,79.020236,5,5,95,0,100,0.16,0.16,,,,67,0.0135353535353535,0.0111982082866741,0.0,0.0357894736842105,,,1.231578947368421,3.4,,0.0,0.0,,,,,,,,
work-2,M5O95,3101,3.101,79.020236,5,5,95,0,100,0.11,0.11,,,,65,0.0131313131313131,0.011646136618141,0.1,0.0252631578947368,,,1.2210526315789474,2.8,,0.0,0.0,,,,,,,,
work-2,M5O95,3201,3.201,79.020236,5,5,95,0,100,0.15,0.15,,,,61,0.0123232323232323,0.0096304591265397,0.1,0.0357894736842105,,,1.0842105263157895,3.8,,0.0,0.0,,,,,,,,
work-2,M5O95,3301,3.301,79.020236,5,5,95,0,100,0.09,0.09,,,,63,0.0127272727272727,0.011646136618141,0.0,0.0231578947368421,,,1.2105263157894737,2.2,,0.0,0.0,,,,,,,,
work-2,M5O95,3401,3.401,79.020236,5,5,95,0,100,0.09,0.09,,,,59,0.0119191919191919,0.0096304591265397,0.0,0.0336842105263157,,,1.0736842105263158,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,3501,3.501,79.020236,5,5,95,0,100,0.16,0.16,,,,63,0.0127272727272727,0.0094064949608062,0.0,0.0442105263157894,,,1.105263157894737,4.2,,0.0,0.0,,,,,,,,
work-2,M5O95,3601,3.601,79.020236,5,5,95,0,100,0.15,0.15,,,,68,0.0137373737373737,0.0105263157894736,0.1,0.0421052631578947,,,1.2,4.4,,0.0,0.0,,,,,,,,
work-2,M5O95,3701,3.701,79.020236,5,5,95,0,100,0.1,0.1,,,,62,0.0125252525252525,0.0103023516237402,0.1,0.031578947368421,,,1.1263157894736842,3.4,,0.0,0.0,,,,,,,,
work-2,M5O95,3801,3.801,79.020236,5,5,95,0,100,0.1,0.1,,,,63,0.0127272727272727,0.0105263157894736,0.1,0.031578947368421,,,1.1473684210526316,3.4,,0.0,0.0,,,,,,,,
work-2,M5O95,3901,3.901,79.020236,5,5,95,0,100,0.12,0.12,,,,62,0.0125252525252525,0.0118701007838745,0.0,0.0189473684210526,,,1.2105263157894737,1.8,,0.0,0.0,,,,,,,,
work-2,M5O95,4001,4.001,79.020236,5,5,95,0,100,0.13,0.13,,,,62,0.0125252525252525,0.0103023516237402,0.0,0.0336842105263157,,,1.136842105263158,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,4101,4.101,79.020236,5,5,95,0,100,0.12,0.12,,,,65,0.0131313131313131,0.0109742441209406,0.0,0.0336842105263157,,,1.2,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,4201,4.2010000000000005,79.020236,5,5,95,0,100,0.11,0.11,,,,55,0.0111111111111111,0.0096304591265397,0.0,0.0252631578947368,,,1.0315789473684212,2.4,,0.0,0.0,,,,,,,,
work-2,M5O95,4301,4.301,79.020236,5,5,95,0,100,0.11,0.11,,,,64,0.0129292929292929,0.0109742441209406,0.0,0.031578947368421,,,1.1894736842105262,3.0,,0.0,0.0,,,,,,,,
work-2,M5O95,4401,4.401,79.020236,5,5,95,0,100,0.12,0.12,,,,59,0.0119191919191919,0.0091825307950727,0.1,0.0357894736842105,,,1.0421052631578946,3.8,,0.0,0.0,,,,,,,,
work-2,M5O95,4501,4.501,79.020236,5,5,95,0,100,0.07,0.07,,,,55,0.0111111111111111,0.0094064949608062,0.1,0.0252631578947368,,,1.0105263157894735,2.8,,0.0,0.0,,,,,,,,
work-2,M5O95,4601,4.601,79.020236,5,5,95,0,100,0.13,0.13,,,,50,0.0101010101010101,0.0087346024636058,0.2,0.0189473684210526,,,0.9157894736842104,2.6,,0.0,0.0,,,,,,,,
work-2,M5O95,4701,4.7010000000000005,79.020236,5,5,95,0,100,0.14,0.14,,,,64,0.0129292929292929,0.0114221724524076,0.0,0.0273684210526315,,,1.2105263157894737,2.6,,0.0,0.0,,,,,,,,
work-2,M5O95,4801,4.801,79.020236,5,5,95,0,100,0.08,0.08,,,,59,0.0119191919191919,0.0096304591265397,0.0,0.0336842105263157,,,1.0736842105263158,3.2,,0.0,0.0,,,,,,,,
work-2,M5O95,4901,4.901,79.020236,5,5,95,0,100,0.09,0.09,,,,58,0.0117171717171717,0.0098544232922732,0.0,0.0294736842105263,,,1.0736842105263158,2.8,,0.0,0.0,,,,,,,,
work,M10O90,1001,1.001,82.668389,10,10,90,0,100,0.14,0.14,,,,72,0.0145454545454545,0.0102372034956304,0.1555555555555555,0.0266666666666666,,,1.1777777777777778,3.8,,0.0,0.0,,,,,,,,
work,M10O90,1101,1.101,82.668389,10,10,90,0,100,0.12,0.12,,,,51,0.0103030303030303,0.0077403245942571,0.0,0.0222222222222222,,,0.9111111111111112,2.0,,0.0,0.0,,,,,,,,
work,M10O90,1201,1.201,82.668389,10,10,90,0,100,0.07,0.07,,,,54,0.0109090909090909,0.0077403245942571,0.0222222222222222,0.0244444444444444,,,0.9333333333333332,2.4,,0.0,0.0,,,,,,,,
work,M10O90,1301,1.301,82.668389,10,10,90,0,100,0.15,0.15,,,,67,0.0135353535353535,0.0089887640449438,0.1111111111111111,0.0288888888888888,,,1.0888888888888888,3.6,,0.0,0.0,,,,,,,,
work,M10O90,1401,1.401,82.668389,10,10,90,0,100,0.18,0.18,,,,64,0.0129292929292929,0.0097378277153558,0.0444444444444444,0.0255555555555555,,,1.1222222222222222,2.7,,0.0,0.0,,,,,,,,
work,M10O90,1501,1.501,82.668389,10,10,90,0,100,0.16,0.16,,,,54,0.0109090909090909,0.0077403245942571,0.0444444444444444,0.0233333333333333,,,0.9222222222222224,2.5,,0.0,0.0,,,,,,,,
work,M10O90,1601,1.601,82.668389,10,10,90,0,100,0.13,0.13,,,,60,0.0121212121212121,0.0087390761548064,0.0222222222222222,0.0266666666666666,,,1.0444444444444445,2.6,,0.0,0.0,,,,,,,,
work,M10O90,1701,1.701,82.668389,10,10,90,0,100,0.13,0.13,,,,64,0.0129292929292929,0.0094881398252184,0.0444444444444444,0.0266666666666666,,,1.1111111111111112,2.8,,0.0,0.0,,,,,,,,
work,M10O90,1801,1.801,82.668389,10,10,90,0,100,0.16,0.16,,,,53,0.0107070707070707,0.0064918851435705,0.0888888888888888,0.0255555555555555,,,0.8333333333333334,3.1,,0.0,0.0,,,,,,,,
work,M10O90,1901,1.901,82.668389,10,10,90,0,100,0.1,0.1,,,,61,0.0123232323232323,0.0082397003745318,0.0444444444444444,0.0288888888888888,,,1.022222222222222,3.0,,0.0,0.0,,,,,,,,
work,M10O90,2001,2.001,82.668389,10,10,90,0,100,0.11,0.11,,,,58,0.0117171717171717,0.0089887640449438,0.0444444444444444,0.0222222222222222,,,1.022222222222222,2.4,,0.0,0.0,,,,,,,,
work,M10O90,2101,2.101,82.668389,10,10,90,0,100,0.15,0.15,,,,77,0.0155555555555555,0.012983770287141,0.0666666666666666,0.0244444444444444,,,1.4,2.8,,0.0,0.0,,,,,,,,
work,M10O90,2201,2.201,82.668389,10,10,90,0,100,0.11,0.11,,,,62,0.0125252525252525,0.0099875156054931,0.0444444444444444,0.0222222222222222,,,1.1111111111111112,2.4,,0.0,0.0,,,,,,,,
work,M10O90,2301,2.301,82.668389,10,10,90,0,100,0.17,0.17,,,,70,0.0141414141414141,0.0099875156054931,0.0888888888888888,0.0288888888888888,,,1.1777777777777778,3.4,,0.0,0.0,,,,,,,,
work,M10O90,2401,2.401,82.668389,10,10,90,0,100,0.23,0.23,,,,58,0.0117171717171717,0.0082397003745318,0.0666666666666666,0.0244444444444444,,,0.9777777777777776,2.8,,0.0,0.0,,,,,,,,
work,M10O90,2501,2.501,82.668389,10,10,90,0,100,0.15,0.15,,,,58,0.0117171717171717,0.0082397003745318,0.0444444444444444,0.0255555555555555,,,0.9888888888888888,2.7,,0.0,0.0,,,,,,,,
work,M10O90,2601,2.601,82.668389,10,10,90,0,100,0.11,0.11,,,,75,0.0151515151515151,0.0119850187265917,0.0,0.03,,,1.3666666666666667,2.7,,0.0,0.0,,,,,,,,
work,M10O90,2701,2.701,82.668389,10,10,90,0,100,0.09,0.09,,,,65,0.0131313131313131,0.0104868913857677,0.0222222222222222,0.0244444444444444,,,1.1777777777777778,2.4,,0.0,0.0,,,,,,,,
work,M10O90,2801,2.801,82.668389,10,10,90,0,100,0.33,0.33,,,,76,0.0153535353535353,0.0109862671660424,0.0222222222222222,0.0344444444444444,,,1.3222222222222222,3.3,,0.0,0.0,,,,,,,,
work,M10O90,2901,2.901,82.668389,10,10,90,0,100,0.12,0.12,,,,71,0.0143434343434343,0.013732833957553,0.0444444444444444,0.0155555555555555,,,1.3777777777777778,1.8,,0.0,0.0,,,,,,,,
work,M10O90,3001,3.001,82.668389,10,10,90,0,100,0.24,0.24,,,,53,0.0107070707070707,0.0074906367041198,0.0888888888888888,0.0211111111111111,,,0.8777777777777778,2.7,,0.0,0.0,,,,,,,,
work,M10O90,3101,3.101,82.668389,10,10,90,0,100,0.14,0.14,,,,55,0.0111111111111111,0.0074906367041198,0.0888888888888888,0.0233333333333333,,,0.9,2.9,,0.0,0.0,,,,,,,,
work,M10O90,3201,3.201,82.668389,10,10,90,0,100,0.25,0.25,,,,74,0.0149494949494949,0.0094881398252184,0.0666666666666666,0.0366666666666666,,,1.211111111111111,3.9,,0.0,0.0,,,,,,,,
work,M10O90,3301,3.301,82.668389,10,10,90,0,100,0.21,0.21,,,,70,0.0141414141414141,0.0094881398252184,0.0888888888888888,0.0311111111111111,,,1.1555555555555554,3.6,,0.0,0.0,,,,,,,,
work,M10O90,3401,3.401,82.668389,10,10,90,0,100,0.26,0.26,,,,57,0.0115151515151515,0.0069912609238451,0.0444444444444444,0.03,,,0.9222222222222224,3.1,,0.0,0.0,,,,,,,,
work,M10O90,3501,3.501,82.668389,10,10,90,0,100,0.12,0.12,,,,61,0.0123232323232323,0.0072409488139825,0.0666666666666666,0.0322222222222222,,,0.9666666666666668,3.5,,0.0,0.0,,,,,,,,
work,M10O90,3601,3.601,82.668389,10,10,90,0,100,0.07,0.07,,,,55,0.0111111111111111,0.0077403245942571,0.0222222222222222,0.0255555555555555,,,0.9444444444444444,2.5,,0.0,0.0,,,,,,,,
work,M10O90,3701,3.701,82.668389,10,10,90,0,100,0.23,0.23,,,,76,0.0153535353535353,0.0114856429463171,0.0,0.0333333333333333,,,1.3555555555555556,3.0,,0.0,0.0,,,,,,,,
work,M10O90,3801,3.801,82.668389,10,10,90,0,100,0.17,0.17,,,,66,0.0133333333333333,0.0092384519350811,0.0444444444444444,0.03,,,1.1222222222222222,3.1,,0.0,0.0,,,,,,,,
work,M10O90,3901,3.901,82.668389,10,10,90,0,100,0.17,0.17,,,,67,0.0135353535353535,0.0069912609238451,0.0666666666666666,0.04,,,1.022222222222222,4.2,,0.0,0.0,,,,,,,,
work,M10O90,4001,4.001,82.668389,10,10,90,0,100,0.16,0.16,,,,59,0.0119191919191919,0.0077403245942571,0.1111111111111111,0.0255555555555555,,,0.9444444444444444,3.3,,0.0,0.0,,,,,,,,
work,M10O90,4101,4.101,82.668389,10,10,90,0,100,0.17,0.17,,,,54,0.0109090909090909,0.0062421972534332,0.2,0.0222222222222222,,,0.7777777777777778,3.8,,0.0,0.0,,,,,,,,
work,M10O90,4201,4.2010000000000005,82.668389,10,10,90,0,100,0.28,0.28,,,,56,0.0113131313131313,0.0059925093632958,0.0888888888888888,0.0311111111111111,,,0.8444444444444444,3.6,,0.0,0.0,,,,,,,,
work,M10O90,4301,4.301,82.668389,10,10,90,0,100,0.15,0.15,,,,65,0.0131313131313131,0.0092384519350811,0.0222222222222222,0.03,,,1.1222222222222222,2.9,,0.0,0.0,,,,,,,,
work,M10O90,4401,4.401,82.668389,10,10,90,0,100,0.15,0.15,,,,66,0.0133333333333333,0.0099875156054931,0.0666666666666666,0.0255555555555555,,,1.1444444444444444,2.9,,0.0,0.0,,,,,,,,
work,M10O90,4501,4.501,82.668389,10,10,90,0,100,0.32,0.32,,,,72,0.0145454545454545,0.0097378277153558,0.0666666666666666,0.0333333333333333,,,1.2,3.6,,0.0,0.0,,,,,,,,
work,M10O90,4601,4.601,82.668389,10,10,90,0,100,0.25,0.25,,,,59,0.0119191919191919,0.0087390761548064,0.0888888888888888,0.0222222222222222,,,1.0,2.8,,0.0,0.0,,,,,,,,
work,M10O90,4701,4.7010000000000005,82.668389,10,10,90,0,100,0.11,0.11,,,,56,0.0113131313131313,0.0087390761548064,0.0666666666666666,0.02,,,0.9777777777777776,2.4,,0.0,0.0,,,,,,,,
work,M10O90,4801,4.801,82.668389,10,10,90,0,100,0.08,0.08,,,,47,0.0094949494949494,0.0074906367041198,0.0,0.0188888888888888,,,0.8555555555555555,1.7,,0.0,0.0,,,,,,,,
work,M10O90,4901,4.901,82.668389,10,10,90,0,100,0.27,0.27,,,,68,0.0137373737373737,0.0077403245942571,0.0444444444444444,0.0388888888888888,,,1.0777777777777775,3.9,,0.0,0.0,,,,,,,,
work-1,M10O90,1001,1.001,82.668389,10,10,90,0,100,0.28,0.28,,,,62,0.0125252525252525,0.0094881398252184,0.0444444444444444,0.0244444444444444,,,1.0888888888888888,2.6,,0.0,0.0,,,,,,,,
