replicate,system,frame,time_us,cutoff_nm,largest_cluster_size,largest_cluster_fraction,largest_cluster_residue_fraction,second_cluster_size,second_cluster_fraction,finite_cluster_mean_size,N_clusters_size_ge_2,monomer_fraction
work,M10O90-S4,3201,3.201,1.2,11,0.0846153846153846,0.0878241028832192,7,0.0538461538461538,3.0,24,0.3230769230769231
work,M10O90-S4,3201,3.201,1.4,11,0.0846153846153846,0.0878241028832192,7,0.0538461538461538,3.184873949579832,24,0.3
work,M10O90-S4,3301,3.301,1.0,15,0.1153846153846153,0.115619166148102,8,0.0615384615384615,3.034782608695652,23,0.3153846153846154
work,M10O90-S4,3301,3.301,1.2,15,0.1153846153846153,0.115619166148102,9,0.0692307692307692,3.208695652173913,23,0.3
work,M10O90-S4,3301,3.301,1.4,15,0.1153846153846153,0.115619166148102,9,0.0692307692307692,3.313043478260869,22,0.3
work,M10O90-S4,3401,3.401,1.0,23,0.1769230769230769,0.1801286040240614,7,0.0538461538461538,2.588785046728972,23,0.3230769230769231
work,M10O90-S4,3401,3.401,1.2,24,0.1846153846153846,0.1875959344534329,8,0.0615384615384615,2.7358490566037736,23,0.3076923076923077
work,M10O90-S4,3401,3.401,1.4,24,0.1846153846153846,0.1875959344534329,10,0.0769230769230769,3.358490566037736,21,0.3
work,M10O90-S4,3501,3.501,1.0,10,0.0769230769230769,0.0775150383737813,6,0.0461538461538461,3.216666666666667,24,0.2846153846153846
work,M10O90-S4,3501,3.501,1.2,10,0.0769230769230769,0.0775150383737813,6,0.0461538461538461,3.216666666666667,24,0.2846153846153846
work,M10O90-S4,3501,3.501,1.4,10,0.0769230769230769,0.0775150383737813,7,0.0538461538461538,3.316666666666667,24,0.2769230769230769
work,M10O90-S4,3601,3.601,1.0,12,0.0923076923076923,0.0933001451980916,8,0.0615384615384615,2.949152542372881,27,0.2769230769230769
work,M10O90-S4,3601,3.601,1.2,12,0.0923076923076923,0.0933001451980916,8,0.0615384615384615,3.1186440677966103,27,0.2615384615384615
work,M10O90-S4,3601,3.601,1.4,12,0.0923076923076923,0.0933001451980916,8,0.0615384615384615,3.440677966101695,27,0.2384615384615384
work,M10O90-S4,3701,3.701,1.0,13,0.1,0.1020742584526031,8,0.0615384615384615,2.982905982905983,24,0.3230769230769231
work,M10O90-S4,3701,3.701,1.2,13,0.1,0.1020742584526031,8,0.0615384615384615,3.2905982905982905,23,0.3
work,M10O90-S4,3701,3.701,1.4,13,0.1,0.1020742584526031,8,0.0615384615384615,3.341880341880342,24,0.2769230769230769
work,M10O90-S4,3801,3.801,1.0,11,0.0846153846153846,0.0878241028832192,8,0.0615384615384615,3.0,30,0.2384615384615384
work,M10O90-S4,3801,3.801,1.2,11,0.0846153846153846,0.0878241028832192,8,0.0615384615384615,3.0672268907563027,31,0.2153846153846154
work,M10O90-S4,3801,3.801,1.4,16,0.123076923076923,0.1252437253681808,8,0.0615384615384615,3.1403508771929824,30,0.1923076923076923
work,M10O90-S4,3901,3.901,1.0,8,0.0615384615384615,0.0615432482887367,8,0.0615384615384615,3.0,32,0.2461538461538461
work,M10O90-S4,3901,3.901,1.2,8,0.0615384615384615,0.0615432482887367,8,0.0615384615384615,3.3114754098360657,31,0.2384615384615384
work,M10O90-S4,3901,3.901,1.4,12,0.0923076923076923,0.0906450943787595,10,0.0769230769230769,4.220338983050848,28,0.2076923076923077
work,M10O90-S4,4001,4.001,1.0,16,0.123076923076923,0.1270483302219456,7,0.0538461538461538,2.8771929824561404,28,0.2461538461538461
work,M10O90-S4,4001,4.001,1.2,16,0.123076923076923,0.1270483302219456,7,0.0538461538461538,2.982456140350877,27,0.2384615384615384
work,M10O90-S4,4001,4.001,1.4,16,0.123076923076923,0.1270483302219456,10,0.0769230769230769,3.649122807017544,25,0.2153846153846154
work,M10O90-S4,4101,4.101,1.0,8,0.0615384615384615,0.0615432482887367,8,0.0615384615384615,3.5081967213114758,22,0.3076923076923077
work,M10O90-S4,4101,4.101,1.2,13,0.1,0.1035262393694254,8,0.0615384615384615,3.8205128205128207,22,0.2692307692307692
work,M10O90-S4,4101,4.101,1.4,13,0.1,0.1035262393694254,8,0.0615384615384615,4.0085470085470085,23,0.2384615384615384
work,M10O90-S4,4201,4.2010000000000005,1.0,8,0.0615384615384615,0.0625803775150383,7,0.0538461538461538,3.065573770491804,26,0.2769230769230769
work,M10O90-S4,4201,4.2010000000000005,1.2,8,0.0615384615384615,0.0625803775150383,7,0.0538461538461538,3.081967213114754,27,0.2615384615384615
work,M10O90-S4,4201,4.2010000000000005,1.4,8,0.0615384615384615,0.0625803775150383,7,0.0538461538461538,3.1639344262295084,28,0.2384615384615384
work,M10O90-S4,4301,4.301,1.0,12,0.0923076923076923,0.0932171748599875,12,0.0923076923076923,3.4237288135593222,27,0.2769230769230769
work,M10O90-S4,4301,4.301,1.2,12,0.0923076923076923,0.0932171748599875,12,0.0923076923076923,3.4745762711864407,28,0.2538461538461538
work,M10O90-S4,4301,4.301,1.4,12,0.0923076923076923,0.0932171748599875,12,0.0923076923076923,3.4745762711864407,28,0.2538461538461538
work,M10O90-S4,4401,4.401,1.0,9,0.0692307692307692,0.0700477079444098,7,0.0538461538461538,3.2479338842975207,25,0.2769230769230769
work,M10O90-S4,4401,4.401,1.2,12,0.0923076923076923,0.0942543040862891,9,0.0692307692307692,3.593220338983051,25,0.2461538461538461
work,M10O90-S4,4401,4.401,1.4,12,0.0923076923076923,0.0942543040862891,9,0.0692307692307692,3.864406779661017,24,0.2384615384615384
work,M10O90-S4,4501,4.501,1.0,10,0.0769230769230769,0.0775150383737813,8,0.0615384615384615,3.183333333333333,24,0.3307692307692307
work,M10O90-S4,4501,4.501,1.2,10,0.0769230769230769,0.0775150383737813,9,0.0692307692307692,3.45,23,0.3230769230769231
work,M10O90-S4,4501,4.501,1.4,12,0.0923076923076923,0.0925326695706285,10,0.0769230769230769,3.864406779661017,23,0.2846153846153846
work,M10O90-S4,4601,4.601,1.0,22,0.1692307692307692,0.1725368180875337,14,0.1076923076923077,3.888888888888889,22,0.2846153846153846
work,M10O90-S4,4601,4.601,1.2,25,0.1923076923076923,0.1950217797137523,14,0.1076923076923077,4.0095238095238095,21,0.2692307692307692
work,M10O90-S4,4601,4.601,1.4,31,0.2384615384615384,0.2408628915162829,15,0.1153846153846153,4.555555555555555,18,0.2615384615384615
work,M10O90-S4,4701,4.7010000000000005,1.0,14,0.1076923076923077,0.1099564405724953,12,0.0923076923076923,4.258620689655173,21,0.3153846153846154
work,M10O90-S4,4701,4.7010000000000005,1.2,26,0.2,0.2043352001659406,12,0.0923076923076923,3.826923076923077,19,0.3
work,M10O90-S4,4701,4.7010000000000005,1.4,27,0.2076923076923077,0.2118025305953121,14,0.1076923076923077,4.339805825242719,19,0.2769230769230769
work,M10O90-S4,4801,4.801,1.0,11,0.0846153846153846,0.0848579132959966,9,0.0692307692307692,3.554621848739496,20,0.3307692307692307
work,M10O90-S4,4801,4.801,1.2,11,0.0846153846153846,0.0848579132959966,10,0.0769230769230769,3.7058823529411766,20,0.3230769230769231
work,M10O90-S4,4801,4.801,1.4,11,0.0846153846153846,0.0848579132959966,10,0.0769230769230769,3.907563025210084,21,0.2846153846153846
work,M10O90-S4,4901,4.901,1.0,10,0.0769230769230769,0.0775150383737813,7,0.0538461538461538,2.683333333333333,26,0.3307692307692307
work,M10O90-S4,4901,4.901,1.2,10,0.0769230769230769,0.0775150383737813,7,0.0538461538461538,2.75,26,0.3230769230769231
work,M10O90-S4,4901,4.901,1.4,12,0.0923076923076923,0.0923252437253681,7,0.0538461538461538,2.76271186440678,25,0.3230769230769231
work-1,M10O90-S4,1001,1.001,1.0,9,0.0692307692307692,0.070815183571873,8,0.0615384615384615,3.0826446280991737,27,0.2846153846153846
work-1,M10O90-S4,1001,1.001,1.2,9,0.0692307692307692,0.070815183571873,8,0.0615384615384615,3.1818181818181817,28,0.2615384615384615
work-1,M10O90-S4,1001,1.001,1.4,9,0.0692307692307692,0.070815183571873,8,0.0615384615384615,3.56198347107438,27,0.2384615384615384
work-1,M10O90-S4,1101,1.101,1.0,9,0.0692307692307692,0.070815183571873,9,0.0692307692307692,3.31404958677686,25,0.2923076923076923
work-1,M10O90-S4,1101,1.101,1.2,10,0.0769230769230769,0.0803567724538477,9,0.0692307692307692,3.333333333333333,25,0.2846153846153846
work-1,M10O90-S4,1101,1.101,1.4,10,0.0769230769230769,0.0803567724538477,9,0.0692307692307692,3.6666666666666665,25,0.2461538461538461
work-1,M10O90-S4,1201,1.201,1.0,10,0.0769230769230769,0.0776809790499896,9,0.0692307692307692,3.05,29,0.2769230769230769
work-1,M10O90-S4,1201,1.201,1.2,10,0.0769230769230769,0.0776809790499896,9,0.0692307692307692,3.083333333333333,31,0.2461538461538461
work-1,M10O90-S4,1201,1.201,1.4,10,0.0769230769230769,0.0776809790499896,9,0.0692307692307692,3.083333333333333,31,0.2461538461538461
work-1,M10O90-S4,1301,1.301,1.0,11,0.0846153846153846,0.0839452395768512,7,0.0538461538461538,2.8487394957983194,24,0.3461538461538461
work-1,M10O90-S4,1301,1.301,1.2,13,0.1,0.0988799004355942,8,0.0615384615384615,3.324786324786325,21,0.3384615384615385
work-1,M10O90-S4,1301,1.301,1.4,14,0.1076923076923077,0.1063472308649657,9,0.0692307692307692,3.706896551724138,20,0.3153846153846154
work-1,M10O90-S4,1401,1.401,1.0,15,0.1153846153846153,0.1166562953744036,12,0.0923076923076923,4.147826086956521,22,0.2769230769230769
work-1,M10O90-S4,1401,1.401,1.2,17,0.1307692307692307,0.1337481850238539,17,0.1307692307692307,6.380530973451328,20,0.2538461538461538
work-1,M10O90-S4,1401,1.401,1.4,17,0.1307692307692307,0.1337481850238539,17,0.1307692307692307,6.575221238938053,20,0.2307692307692307
work-1,M10O90-S4,1501,1.501,1.0,7,0.0538461538461538,0.0559634930512341,5,0.0384615384615384,2.707317073170732,29,0.2923076923076923
work-1,M10O90-S4,1501,1.501,1.2,7,0.0538461538461538,0.0559634930512341,7,0.0538461538461538,3.0813008130081303,28,0.2615384615384615
work-1,M10O90-S4,1501,1.501,1.4,7,0.0538461538461538,0.0559634930512341,7,0.0538461538461538,3.097560975609756,29,0.2461538461538461
work-1,M10O90-S4,1601,1.601,1.0,8,0.0615384615384615,0.0615432482887367,8,0.0615384615384615,3.3114754098360657,28,0.2615384615384615
work-1,M10O90-S4,1601,1.601,1.2,8,0.0615384615384615,0.0615432482887367,8,0.0615384615384615,3.459016393442623,28,0.2461538461538461
work-1,M10O90-S4,1601,1.601,1.4,10,0.0769230769230769,0.0776809790499896,8,0.0615384615384615,3.733333333333333,26,0.2461538461538461
work-1,M10O90-S4,1701,1.701,1.0,11,0.0846153846153846,0.0878241028832192,8,0.0615384615384615,3.302521008403361,25,0.2846153846153846
work-1,M10O90-S4,1701,1.701,1.2,11,0.0846153846153846,0.0878241028832192,9,0.0692307692307692,3.638655462184874,24,0.2769230769230769
work-1,M10O90-S4,1701,1.701,1.4,11,0.0846153846153846,0.0878241028832192,9,0.0692307692307692,3.957983193277311,23,0.2615384615384615
work-1,M10O90-S4,1801,1.801,1.0,15,0.1153846153846153,0.1175067413399709,8,0.0615384615384615,2.860869565217391,26,0.2923076923076923
work-1,M10O90-S4,1801,1.801,1.2,16,0.123076923076923,0.1249740717693424,8,0.0615384615384615,3.0701754385964914,25,0.2769230769230769
work-1,M10O90-S4,1801,1.801,1.4,19,0.1461538461538461,0.1491806679112217,8,0.0615384615384615,3.09009009009009,25,0.2615384615384615
work-1,M10O90-S4,1901,1.901,1.0,10,0.0769230769230769,0.0783654843393486,9,0.0692307692307692,3.6,28,0.2384615384615384
work-1,M10O90-S4,1901,1.901,1.2,10,0.0769230769230769,0.0783654843393486,9,0.0692307692307692,3.6,28,0.2384615384615384
work-1,M10O90-S4,1901,1.901,1.4,12,0.0923076923076923,0.0925326695706285,10,0.0769230769230769,3.8813559322033897,27,0.2307692307692307
work-1,M10O90-S4,2001,2.001,1.0,12,0.0923076923076923,0.0914125700062227,10,0.0769230769230769,3.9491525423728815,21,0.3
work-1,M10O90-S4,2001,2.001,1.2,12,0.0923076923076923,0.0914125700062227,10,0.0769230769230769,4.101694915254237,21,0.2923076923076923
work-1,M10O90-S4,2001,2.001,1.4,28,0.2153846153846154,0.2192283758556316,12,0.0923076923076923,3.92156862745098,19,0.2692307692307692
work-1,M10O90-S4,2101,2.101,1.0,9,0.0692307692307692,0.0690105787181082,8,0.0615384615384615,3.049586776859504,23,0.3538461538461538
work-1,M10O90-S4,2101,2.101,1.2,9,0.0692307692307692,0.0690105787181082,8,0.0615384615384615,3.4297520661157024,21,0.3461538461538461
work-1,M10O90-S4,2101,2.101,1.4,9,0.0692307692307692,0.0690105787181082,8,0.0615384615384615,3.479338842975207,22,0.3230769230769231
work-1,M10O90-S4,2201,2.201,1.0,23,0.1769230769230769,0.1838830118232731,8,0.0615384615384615,3.2242990654205608,19,0.3153846153846154
work-1,M10O90-S4,2201,2.201,1.2,24,0.1846153846153846,0.1914333125907488,8,0.0615384615384615,3.547169811320755,19,0.2846153846153846
work-1,M10O90-S4,2201,2.201,1.4,25,0.1923076923076923,0.1999377722464219,10,0.0769230769230769,4.123809523809523,18,0.2615384615384615
work-1,M10O90-S4,2301,2.301,1.0,13,0.1,0.1036092097075295,10,0.0769230769230769,3.5641025641025643,20,0.3384615384615385
work-1,M10O90-S4,2301,2.301,1.2,24,0.1846153846153846,0.1879070732213233,9,0.0692307692307692,3.30188679245283,18,0.3153846153846154
work-1,M10O90-S4,2301,2.301,1.4,27,0.2076923076923077,0.2103090645094378,9,0.0692307692307692,3.5825242718446604,16,0.3076923076923077
work-1,M10O90-S4,2401,2.401,1.0,7,0.0538461538461538,0.053308442231902,6,0.0461538461538461,2.6260162601626016,25,0.3538461538461538
work-1,M10O90-S4,2401,2.401,1.2,7,0.0538461538461538,0.053308442231902,6,0.0461538461538461,2.7235772357723578,26,0.3307692307692307
work-1,M10O90-S4,2401,2.401,1.4,7,0.0538461538461538,0.0540759178593652,7,0.0538461538461538,3.1951219512195124,27,0.2615384615384615
work-1,M10O90-S4,2501,2.501,1.0,13,0.1,0.0988799004355942,8,0.0615384615384615,3.2222222222222223,22,0.3230769230769231
work-1,M10O90-S4,2501,2.501,1.2,15,0.1153846153846153,0.1138975316324414,10,0.0769230769230769,3.660869565217392,20,0.3076923076923077
work-1,M10O90-S4,2501,2.501,1.4,15,0.1153846153846153,0.1138975316324414,10,0.0769230769230769,3.817391304347826,21,0.2769230769230769
work-1,M10O90-S4,2601,2.601,1.0,11,0.0846153846153846,0.0868699439950217,9,0.0692307692307692,3.319327731092437,22,0.3384615384615385
work-1,M10O90-S4,2601,2.601,1.2,11,0.0846153846153846,0.0868699439950217,11,0.0846153846153846,3.7899159663865545,21,0.3307692307692307
work-1,M10O90-S4,2601,2.601,1.4,14,0.1076923076923077,0.111076540136901,11,0.0846153846153846,3.8793103448275854,20,0.3230769230769231
work-1,M10O90-S4,2701,2.701,1.0,22,0.1692307692307692,0.1728894420244762,5,0.0384615384615384,2.6296296296296298,25,0.2692307692307692
work-1,M10O90-S4,2701,2.701,1.2,22,0.1692307692307692,0.1728894420244762,6,0.0461538461538461,2.759259259259259,25,0.2538461538461538
work-1,M10O90-S4,2701,2.701,1.4,22,0.1692307692307692,0.1728894420244762,7,0.0538461538461538,3.203703703703704,24,0.2230769230769231
work-1,M10O90-S4,2801,2.801,1.0,14,0.1076923076923077,0.1091889649450321,9,0.0692307692307692,3.086206896551724,29,0.2307692307692307
work-1,M10O90-S4,2801,2.801,1.2,14,0.1076923076923077,0.1091889649450321,9,0.0692307692307692,3.2241379310344827,28,0.2307692307692307
work-1,M10O90-S4,2801,2.801,1.4,14,0.1076923076923077,0.1091889649450321,9,0.0692307692307692,3.3793103448275863,28,0.2153846153846154
work-1,M10O90-S4,2901,2.901,1.0,21,0.1615384615384615,0.1632648828043974,7,0.0538461538461538,2.4311926605504586,23,0.3538461538461538
work-1,M10O90-S4,2901,2.901,1.2,21,0.1615384615384615,0.1632648828043974,8,0.0615384615384615,2.889908256880734,22,0.3230769230769231
work-1,M10O90-S4,2901,2.901,1.4,21,0.1615384615384615,0.1632648828043974,9,0.0692307692307692,3.3486238532110093,21,0.2769230769230769
work-1,M10O90-S4,3001,3.001,1.0,17,0.1307692307692307,0.1310723916199958,7,0.0538461538461538,3.0,28,0.2230769230769231
work-1,M10O90-S4,3001,3.001,1.2,17,0.1307692307692307,0.1310723916199958,8,0.0615384615384615,3.15929203539823,28,0.2076923076923077
work-1,M10O90-S4,3001,3.001,1.4,17,0.1307692307692307,0.1310723916199958,8,0.0615384615384615,3.5132743362831858,28,0.1769230769230769
work-1,M10O90-S4,3101,3.101,1.0,10,0.0769230769230769,0.0783654843393486,7,0.0538461538461538,2.6666666666666665,28,0.3153846153846154
work-1,M10O90-S4,3101,3.101,1.2,10,0.0769230769230769,0.0783654843393486,8,0.0615384615384615,3.0166666666666666,28,0.2846153846153846
work-1,M10O90-S4,3101,3.101,1.4,10,0.0769230769230769,0.0783654843393486,8,0.0615384615384615,3.083333333333333,28,0.2769230769230769
work-1,M10O90-S4,3201,3.201,1.0,10,0.0769230769230769,0.0784484546774528,8,0.0615384615384615,3.6166666666666663,21,0.2923076923076923
work-1,M10O90-S4,3201,3.201,1.2,15,0.1153846153846153,0.1159717900850446,10,0.0769230769230769,4.113043478260869,19,0.2846153846153846
work-1,M10O90-S4,3201,3.201,1.4,16,0.123076923076923,0.1235220908525202,10,0.0769230769230769,4.228070175438597,20,0.2538461538461538
work-1,M10O90-S4,3301,3.301,1.0,13,0.1,0.1017216345156606,10,0.0769230769230769,3.8376068376068377,24,0.2538461538461538
work-1,M10O90-S4,3301,3.301,1.2,13,0.1,0.1017216345156606,10,0.0769230769230769,3.871794871794872,24,0.2461538461538461
work-1,M10O90-S4,3301,3.301,1.4,15,0.1153846153846153,0.1166562953744036,10,0.0769230769230769,4.321739130434783,23,0.2230769230769231
work-1,M10O90-S4,3401,3.401,1.0,29,0.2230769230769231,0.2252437253681808,8,0.0615384615384615,3.0792079207920797,18,0.3
work-1,M10O90-S4,3401,3.401,1.2,29,0.2230769230769231,0.2252437253681808,10,0.0769230769230769,3.6732673267326734,17,0.2923076923076923
work-1,M10O90-S4,3401,3.401,1.4,29,0.2230769230769231,0.2252437253681808,10,0.0769230769230769,3.6732673267326734,17,0.2923076923076923
work-1,M10O90-S4,3501,3.501,1.0,9,0.0692307692307692,0.070815183571873,6,0.0461538461538461,2.652892561983471,26,0.3230769230769231
work-1,M10O90-S4,3501,3.501,1.2,9,0.0692307692307692,0.070815183571873,6,0.0461538461538461,2.7355371900826446,27,0.3
work-1,M10O90-S4,3501,3.501,1.4,14,0.1076923076923077,0.1099564405724953,6,0.0461538461538461,2.862068965517241,25,0.2846153846153846
work-1,M10O90-S4,3601,3.601,1.0,19,0.1461538461538461,0.1478323999170296,12,0.0923076923076923,3.3963963963963963,20,0.3384615384615385
work-1,M10O90-S4,3601,3.601,1.2,20,0.1538461538461538,0.1553827006845053,12,0.0923076923076923,3.709090909090909,20,0.3076923076923077
work-1,M10O90-S4,3601,3.601,1.4,22,0.1692307692307692,0.1703173615432482,12,0.0923076923076923,3.740740740740741,19,0.3076923076923077
work-1,M10O90-S4,3701,3.701,1.0,9,0.0692307692307692,0.0690105787181082,8,0.0615384615384615,3.462809917355372,29,0.2230769230769231
work-1,M10O90-S4,3701,3.701,1.2,9,0.0692307692307692,0.0690105787181082,8,0.0615384615384615,3.462809917355372,29,0.2230769230769231
work-1,M10O90-S4,3701,3.701,1.4,10,0.0769230769230769,0.0775980087118855,9,0.0692307692307692,3.85,29,0.1846153846153846
work-1,M10O90-S4,3801,3.801,1.0,10,0.0769230769230769,0.0775980087118855,9,0.0692307692307692,3.25,25,0.2769230769230769
work-1,M10O90-S4,3801,3.801,1.2,16,0.123076923076923,0.1246421904169259,10,0.0769230769230769,3.631578947368421,22,0.2692307692307692
work-1,M10O90-S4,3801,3.801,1.4,16,0.123076923076923,0.1246421904169259,10,0.0769230769230769,3.842105263157895,21,0.2692307692307692
work-1,M10O90-S4,3901,3.901,1.0,9,0.0692307692307692,0.0693632026550508,7,0.0538461538461538,3.28099173553719,28,0.2230769230769231
work-1,M10O90-S4,3901,3.901,1.2,9,0.0692307692307692,0.0693632026550508,7,0.0538461538461538,3.363636363636364,28,0.2153846153846154
work-1,M10O90-S4,3901,3.901,1.4,9,0.0692307692307692,0.0693632026550508,7,0.0538461538461538,3.363636363636364,28,0.2153846153846154
work-1,M10O90-S4,4001,4.001,1.0,15,0.1153846153846153,0.1150176311968471,7,0.0538461538461538,2.9478260869565216,24,0.3076923076923077
work-1,M10O90-S4,4001,4.001,1.2,15,0.1153846153846153,0.1150176311968471,7,0.0538461538461538,3.017391304347826,24,0.3
work-1,M10O90-S4,4001,4.001,1.4,16,0.123076923076923,0.1224849616262186,7,0.0538461538461538,3.087719298245614,24,0.2846153846153846
work-1,M10O90-S4,4101,4.101,1.0,10,0.0769230769230769,0.0757104335200165,9,0.0692307692307692,3.9166666666666665,24,0.2538461538461538
work-1,M10O90-S4,4101,4.101,1.2,11,0.0846153846153846,0.0832607342874922,9,0.0692307692307692,3.974789915966386,24,0.2384615384615384
work-1,M10O90-S4,4101,4.101,1.4,11,0.0846153846153846,0.0832607342874922,9,0.0692307692307692,4.092436974789916,24,0.2230769230769231
work-1,M10O90-S4,4201,4.2010000000000005,1.0,9,0.0692307692307692,0.072121966397013,8,0.0615384615384615,3.0,27,0.3076923076923077
work-1,M10O90-S4,4201,4.2010000000000005,1.2,10,0.0769230769230769,0.0795892968263845,8,0.0615384615384615,3.0166666666666666,27,0.3
work-1,M10O90-S4,4201,4.2010000000000005,1.4,10,0.0769230769230769,0.0795892968263845,8,0.0615384615384615,3.083333333333333,27,0.2846153846153846
